strategy_id,family,concept,entry_profile_id,exit_profile_id,market_profile_id,rs_profile_id,trend_profile_id,target_avg_holding_days,minimum_holding_days_before_soft_exit,max_holding_days,stop_loss_pct,take_profit_pct,atr_stop_mult
lhv1_61c8adcbe5_fam_42_v0094,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,chandelier_84d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_stage2_sma150,56,12,84,8.5,0.0,3.5
lhv1_1bea3226c3_fam_42_v0095,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,chandelier_84d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_quality_compounder,56,12,84,8.5,0.0,3.5
lhv1_cbdf4afc23_fam_42_v0096,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_98a433c813_fam_42_v0097,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_35d0c91065_fam_42_v0098,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_b657d91e39_fam_42_v0099,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_e7101a779d_fam_42_v0100,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_aa2be19a18_fam_42_v0101,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_cb7976ae61_fam_42_v0102,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_09c1a05df3_fam_42_v0103,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_1047ddf55e_fam_42_v0104,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_917866751d_fam_42_v0105,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_1cec349c1e_fam_42_v0106,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_384a6bece4_fam_42_v0107,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_43786ede1b_fam_42_v0108,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_b9e8a3f448_fam_42_v0109,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_f3e69aaec2_fam_42_v0110,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_31c2e917dc_fam_42_v0111,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_fff98e4b3f_fam_42_v0112,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_b73ff1dd52_fam_42_v0113,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_dcfedbb056_fam_42_v0114,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_7c3a9d4a5d_fam_42_v0115,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_f6d6ec1ec0_fam_42_v0116,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_c011f06959_fam_42_v0117,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_a8699fdc76_fam_42_v0118,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_1578d87f81_fam_42_v0119,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_58d0fd49b3_fam_42_v0120,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_a248e9cf4b_fam_42_v0121,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_f58affc3cb_fam_42_v0122,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_75a501b020_fam_42_v0123,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_b0e88c4b83_fam_42_v0124,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_new_high_126d,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_ac1a5ff1de_fam_42_v0125,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_new_high_126d,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_f54904805c_fam_42_v0126,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_new_high_126d,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_f630dd03c6_fam_42_v0127,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_new_high_126d,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_c59c191545_fam_42_v0128,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_5ac76b3b2c_fam_42_v0129,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_a33301f8bd_fam_42_v0130,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_acc73ae628_fam_42_v0131,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_82c1402bea_fam_42_v0132,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_0ec75fb8f5_fam_42_v0133,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_dbb6d609ac_fam_42_v0134,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_bdb06db3e1_fam_42_v0135,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_30523cdaf9_fam_42_v0136,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_cea2c901ee_fam_42_v0137,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_5842fea631_fam_42_v0138,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_d04c8fe788_fam_42_v0139,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_new_high_126d,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_1b26791def_fam_42_v0140,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema20_ema50,75,15,126,10.0,0.0,4.0
lhv1_7af1df48b0_fam_42_v0141,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema50_sma200,75,15,126,10.0,0.0,4.0
lhv1_c84227e103_fam_42_v0142,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_stage2_sma150,75,15,126,10.0,0.0,4.0
lhv1_a61b7fb711_fam_42_v0143,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,stage_exit_126d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_quality_compounder,75,15,126,10.0,0.0,4.0
lhv1_1aba82b376_fam_42_v0144,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_081ea05892_fam_42_v0145,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_5d83d212a2_fam_42_v0146,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_7207bfb457_fam_42_v0147,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_7c9ad134c7_fam_42_v0148,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_93a9fed988_fam_42_v0149,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_48d18dc53a_fam_42_v0150,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_ba10c1785d_fam_42_v0151,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_be337d7a19_fam_42_v0152,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_cc154d882d_fam_42_v0153,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_cf0c584af4_fam_42_v0154,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_848a36a67a_fam_42_v0155,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_e7f462987d_fam_42_v0156,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_e0397d907e_fam_42_v0157,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_b581877f3f_fam_42_v0158,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_1d8c7387ab_fam_42_v0159,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_21674692bd_fam_42_v0160,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_6f33fa567f_fam_42_v0161,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_a14c41d2c6_fam_42_v0162,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_5d8fb92e7a_fam_42_v0163,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_a7f40765e1_fam_42_v0164,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_161060c89c_fam_42_v0165,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_099b7eade1_fam_42_v0166,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_7a6821ac0a_fam_42_v0167,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_above_sma50_not_crashing,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_bfd6439ac7_fam_42_v0168,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_21d29bedf8_fam_42_v0169,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_3117cca8e2_fam_42_v0170,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_381770000f_fam_42_v0171,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_5bd652254e_fam_42_v0172,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_2a94d1a807_fam_42_v0173,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_b764c14bcc_fam_42_v0174,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_a8ac0f6b55_fam_42_v0175,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_d009c7a98f_fam_42_v0176,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_5f8c0d5d68_fam_42_v0177,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_eef8b73089_fam_42_v0178,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_c03ae2af45_fam_42_v0179,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,spy_pullback_reclaim,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_61a079a5c6_fam_42_v0180,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_c10172b61d_fam_42_v0181,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_9d8cee6dc3_fam_42_v0182,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_e059c9e9ba_fam_42_v0183,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_ratio_above_ma63,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_a23aa25508_fam_42_v0184,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_f8a75eea99_fam_42_v0185,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_a61835fec5_fam_42_v0186,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_485c1711b1_fam_42_v0187,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_new_high_126d,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_ff24a8cfda_fam_42_v0188,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema20_ema50,32,8,45,6.5,18.0,2.7
lhv1_66aaae05b7_fam_42_v0189,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_ema50_sma200,32,8,45,6.5,18.0,2.7
lhv1_0525b7171e_fam_42_v0190,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_stage2_sma150,32,8,45,6.5,18.0,2.7
lhv1_f98f24b3b1_fam_42_v0191,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,profit_protect_45d,market_breadth_proxy_light,rs_positive_3m_acceleration,trend_quality_compounder,32,8,45,6.5,18.0,2.7
lhv1_f84e698fc7_fam_42_v0192,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_2eba4330a2_fam_42_v0193,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_87f402c178_fam_42_v0194,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_f0f1205c55_fam_42_v0195,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_ratio_above_ma63,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_59e0759964_fam_42_v0196,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_2134099776_fam_42_v0197,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_8271e05b52_fam_42_v0198,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_276a4fb7e4_fam_42_v0199,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_new_high_126d,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_e98b99404c_fam_42_v0200,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_1e36a130e8_fam_42_v0201,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_c575cc359a_fam_42_v0202,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_d4c3e4afb0_fam_42_v0203,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_stage2_bull_confirmed,rs_positive_3m_acceleration,trend_quality_compounder,68,15,100,12.0,0.0,4.0
lhv1_c80ba16129_fam_42_v0204,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema20_ema50,68,15,100,12.0,0.0,4.0
lhv1_29b14884e6_fam_42_v0205,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_ema50_sma200,68,15,100,12.0,0.0,4.0
lhv1_357ec05c0a_fam_42_v0206,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_stage2_sma150,68,15,100,12.0,0.0,4.0
lhv1_44c2760613_fam_42_v0207,low_risk_trend_continuation,low_volatility_leader_trend_entry,conservative_reclaim,wide_trend_100d,spy_above_sma50_not_crashing,rs_ratio_above_ma63,trend_quality_compounder,68,15,100,12.0,0.0,4.0
