asset_type,identity,owner,purpose,product,status,canonical_replacement,retention_class,last_verified_at,decision,sha_or_id
artifact_family,overnight-spy-stage-{n},github-user:271768688,artifact naming family with 719 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-aqr-factor-sharpe{n}-data,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-aqr-factor-sharpe{n}-stage-pair-{n}-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-aqr-factor-sharpe{n}-{n}stages-results,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-cboe-sentiment-sharpe{n}-data,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-cboe-sentiment-sharpe{n}-stage-{n},github-user:271768688,artifact naming family with 1140 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-cboe-sentiment-sharpe{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-operable-ensemble-sharpe{n}-data,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-operable-ensemble-sharpe{n}-stage-pair-{n}-{n},github-user:271768688,artifact naming family with 720 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-operable-ensemble-sharpe{n}-{n}stages-results,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-sharpe{n}-nightly-novel-{n}min-until-{n}-results,github-user:271768688,artifact naming family with 15 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-sharpe{n}-nightly-{n}min-until-{n}-results,github-user:271768688,artifact naming family with 6 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-sharpe{n}-overnight-{n}jobs-results,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-spy-daily-event-sharpe{n}-data,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-spy-daily-event-sharpe{n}-stage-pair-{n}-{n},github-user:271768688,artifact naming family with 720 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-spy-daily-event-sharpe{n}-{n}jobs-results,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-spy-monthly-sharpe{n}-quick-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-spy-weekly-regime-sharpe{n}-quick-{n}jobs-results,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-spy-weekly-sharpe{n}-data,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-spy-weekly-sharpe{n}-quick-{n}jobs-results,github-user:271768688,artifact naming family with 9 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-spy-weekly-sharpe{n}-stage-{n},github-user:271768688,artifact naming family with 260 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,paper-spy-weekly-sharpe{n}-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,run-checkpoint-s{n}-a-{uuid},github-user:271768688,artifact naming family with 91 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sarif-artifact-actions,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sarif-artifact-python,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-daily-direction-accuracy-data,github-user:271768688,artifact naming family with 19 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-daily-direction-accuracy-stage-{n},github-user:271768688,artifact naming family with 6387 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-daily-direction-accuracy-{n}jobs-results,github-user:271768688,artifact naming family with 19 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-daily-direction-funnel-top-all-features-{n}waves-{n}h-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-daily-direction-funnel-top-wave-{n}-stage-{n},github-user:271768688,artifact naming family with 1420 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-daily-direction-funnel-top-{n}waves-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-monthly-quick-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-monthly-quick-stage-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-monthly-scan-data,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-monthly-tf{n}-ma{n}-locked-table,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-monthly-trend-following-paper{n}-data,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-monthly-trend-following-paper{n}-stage-{n},github-user:271768688,artifact naming family with 710 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-monthly-trend-following-paper{n}-{n}jobs-results,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-quick-data,github-user:271768688,artifact naming family with 9 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-quick-stage-{n},github-user:271768688,artifact naming family with 3240 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-regime-quick-data,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-regime-quick-stage-{n},github-user:271768688,artifact naming family with 1080 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-global-random-train-yearly-calmar-beat-counts,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-global-random-train-yearly-calmar-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-global-random-train-yearly-calmar-stage-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-global-random-yearly-outperformance-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-global-random-yearly-outperformance-stage-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-longshort-locked-strategy-report-spy_weekly_longshort_sharpe{n}_s{n}_{hex},github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-longshort-sharpe{n}-data,github-user:271768688,artifact naming family with 26 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-longshort-sharpe{n}-stage-{n},github-user:271768688,artifact naming family with 9230 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-longshort-sharpe{n}-{n}jobs-results,github-user:271768688,artifact naming family with 26 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-global-random-data,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-global-random-nightly-until-{n}-results,github-user:271768688,artifact naming family with 47 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-global-random-round-{n}-final,github-user:271768688,artifact naming family with 47 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-global-random-r{n}-stage-{n},github-user:271768688,artifact naming family with 16922 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-{n}ideas-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-{n}ideas-nightly-until-{n}-results,github-user:271768688,artifact naming family with 31 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-{n}ideas-round-{n}-final,github-user:271768688,artifact naming family with 31 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-{n}ideas-r{n}-stage-{n},github-user:271768688,artifact naming family with 11157 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-{n}ideas-v{n}-data,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-{n}ideas-v{n}-nightly-until-{n}-results,github-user:271768688,artifact naming family with 99 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-{n}ideas-v{n}-round-{n}-final,github-user:271768688,artifact naming family with 99 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-weekly-noleverage-{n}ideas-v{n}-r{n}-stage-{n},github-user:271768688,artifact naming family with 35644 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-{n}m-support-resistance-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-{n}m-support-resistance-free-max-data,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-{n}m-support-resistance-free-max-retest-results,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-{n}m-support-resistance-free-max-retest-stage-{n},github-user:271768688,artifact naming family with 710 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-{n}m-support-resistance-source-candidates,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-{n}m-support-resistance-stage-{n},github-user:271768688,artifact naming family with 355 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,spy-{n}m-support-resistance-{n}jobs-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-only-outperforming-study-finder-results,github-user:271768688,artifact naming family with 33 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-dehb-no-crypto-no-stocks-{n}waves-{n}jobs-{n}h-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-dehb-policy{n}-downside-{n}wave-{n}jobs-{n}h-results,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-dehb-policy{n}-downside-{n}waves-{n}jobs-{n}h-results,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-dehb-{n}wave-{n}jobs-{n}h-results,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-dehb-{n}waves-{n}jobs-{n}h-results,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-no-crypto-no-stocks-{n}waves-data,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-no-crypto-no-stocks-{n}waves-wave-{n}-a-stage-{n},github-user:271768688,artifact naming family with 1000 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-no-crypto-no-stocks-{n}waves-wave-{n}-b-stage-{n},github-user:271768688,artifact naming family with 1000 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-no-crypto-no-stocks-{n}waves-{n}jobs-data,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-policy{n}-downside-{n}wave-data,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-policy{n}-downside-{n}wave-wave-{n}-stage-{n},github-user:271768688,artifact naming family with 80 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-policy{n}-downside-{n}waves-data,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-policy{n}-downside-{n}waves-wave-{n}-stage-{n},github-user:271768688,artifact naming family with 480 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-{n}wave-data,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-{n}wave-wave-{n}-stage-{n},github-user:271768688,artifact naming family with 80 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-{n}waves-data,github-user:271768688,artifact naming family with 5 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-weekly-hedge-{n}waves-wave-{n}-stage-{n},github-user:271768688,artifact naming family with 480 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-{n}-paper-chunk-{n},github-user:271768688,artifact naming family with 26 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-{n}-paper-data,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-{n}-paper-locked-strategy-report-avoid_equity_bear_markets_trendycmacro,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-{n}-paper-locked-strategy-report-ep_short_rate_spread,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-{n}-paper-locked-strategy-report-rl_evt_tail_risk,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sp{n}-{n}-paper-replication-backtest-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sr-{n}m-equity-universe-family-search-{n},github-user:271768688,artifact naming family with 780 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sr-{n}m-equity-universe-feature-search-results,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sr-{n}m-equity-universe-features,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sr-{n}m-equity-universe-mixed-search-{n},github-user:271768688,artifact naming family with 360 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sr-{n}m-equity-universe-prelocked-candidates,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sr-{n}m-equity-universe-screen-{n},github-user:271768688,artifact naming family with 240 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,sr-{n}m-equity-universe-source-data,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-all-opportunities-and-realistic-portfolio-audit,github-user:271768688,artifact naming family with 11 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-costs-merged,github-user:271768688,artifact naming family with 11 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-costs-plan,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-costs-shard-{n},github-user:271768688,artifact naming family with 1080 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-costs-task-{n},github-user:271768688,artifact naming family with 100 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-entries-all,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-entries-merged,github-user:271768688,artifact naming family with 12 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-entries-plan,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-entries-shard-{n},github-user:271768688,artifact naming family with 2880 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-entries-task-{n},github-user:271768688,artifact naming family with 72 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-exact-irrevocable-oos-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-exact-irrevocable-oos-results-final,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-exact-is-reproduction,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-exact-locked-data-{n},github-user:271768688,artifact naming family with 32 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-exact-locked-symbols,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-exact-prelocked-pack,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-exits-merged,github-user:271768688,artifact naming family with 12 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-exits-plan,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-exits-shard-{n},github-user:271768688,artifact naming family with 1799 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-exits-task-{n},github-user:271768688,artifact naming family with 580 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-holdout-candidate-{n},github-user:271768688,artifact naming family with 10 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-holdout-feature-{n},github-user:271768688,artifact naming family with 32 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-opportunity-audit-shard-diagnostic_reused_holdout,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-opportunity-audit-shard-opened_locked_diagnostic,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-opportunity-audit-shard-walk_forward_is,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-original-{n}-contract,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-original-{n}-opportunity-event-study,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-original-{n}-opportunity-event-study-review,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-original-{n}-unverified-merge-recovery,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-pack,github-user:271768688,artifact naming family with 15 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-phase-results-costs,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-phase-results-entries,github-user:271768688,artifact naming family with 4 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-phase-results-exits,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-phase-results-portfolio,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-phase-results-signal,github-user:271768688,artifact naming family with 8 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-phase-results-walk-forward,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-phase-results-weights,github-user:271768688,artifact naming family with 7 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-portfolio-merged,github-user:271768688,artifact naming family with 11 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-portfolio-plan,github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-portfolio-shard-{n},github-user:271768688,artifact naming family with 1400 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-portfolio-task-{n},github-user:271768688,artifact naming family with 323 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-postselection-candidate-{n},github-user:271768688,artifact naming family with 10 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,stock-protocol-price-shard-{n},github-user:271768688,artifact naming family with 128 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
